"freight_cost_usd","line.item.insurance..usd.","shipment.mode","country","product.group","sub.classification","line.item.quantity","line.item.value","weight_kilograms","pack.price","dosage","scheduled.delivery.date","delivered.to.client.date","shipment_mode_encoded","country_encoded","product_group_encoded","sub_classification_encoded","scheduled_delivery_date","delivered_to_client_date","delivery_time","delivery_category"
8228.24,371.1,"Air Charter","Nigeria","ARV","Adult",19100,360990,4710,18.9,200,"30-Jun-15","28-Apr-15",2,29,3,2,2015-06-30,2015-04-28,-63,"Early"
16941,414.49,"Air Charter","Nigeria","ARV","Pediatric",112000,403200,6295,3.6,30,"30-Jun-15","15-May-15",2,29,3,6,2015-06-30,2015-05-15,-46,"Early"
5869.655,6.68,"Air Charter","Nigeria","ARV","Adult",1220,6502.6,1047,5.33,300,"30-Jun-15","15-May-15",2,29,3,2,2015-06-30,2015-05-15,-46,"Early"
4065,111.11,"Air Charter","Nigeria","ARV","Adult",14000,108080,1983,7.72,150,"30-Jun-15","15-May-15",2,29,3,2,2015-06-30,2015-05-15,-46,"Early"
5869.655,130.2,"Air","Congo, DRC","ARV","Adult",14329,110619.88,1047,7.72,150,"8-Jul-15","7-Aug-15",1,9,3,2,2015-07-08,2015-08-07,30,"Late"
5869.655,370.58,"Air Charter","Nigeria","ARV","Adult",46695,360485.4,1047,7.72,150,"30-Jun-15","2-Jun-15",2,29,3,2,2015-06-30,2015-06-02,-28,"Early"
5869.655,267.5,"Truck","Rwanda","ARV","Adult",34858,227274.16,3094,6.52,150,"30-Jun-15","17-Jun-15",4,31,3,2,2015-06-30,2015-06-17,-13,"Early"
5869.655,145.25,"Truck","Côte d'Ivoire","ARV","Adult",18928,123410.56,1047,6.52,150,"31-Jul-15","6-Aug-15",4,10,3,2,2015-07-31,2015-08-06,6,"Late"
5869.655,922.31,"Truck","Zambia","ARV","Adult",80901,897192.09,1047,11.09,300,"17-Aug-15","25-Aug-15",4,42,3,2,2015-08-17,2015-08-25,8,"Late"
5869.655,1.45,"Air Charter","Nigeria","ARV","Adult",98,737.94,1047,7.53,300,"30-Jul-09","4-Aug-09",2,29,3,2,2009-07-30,2009-08-04,5,"Late"
5869.655,5.43,"Air","Nigeria","ARV","Adult",316,2768.16,1047,8.76,150,"17-Sep-09","14-Sep-09",1,29,3,2,2009-09-17,2009-09-14,-3,"Early"
8045.77,757.62,"Truck","Zambia","ARV","Adult",140000,351400,8783,2.51,200,"11-Feb-11","15-Feb-11",4,42,3,2,2011-02-11,2011-02-15,4,"Late"
5869.655,0.62,"Air","Nigeria","ARV","Adult",45,315,1047,7,150,"17-Sep-09","14-Sep-09",1,29,3,2,2009-09-17,2009-09-14,-3,"Early"
5869.655,0.37,"Air Charter","Nigeria","ARV","Pediatric",15,190.95,1047,12.73,200,"31-Aug-09","4-Aug-09",2,29,3,6,2009-08-31,2009-08-04,-27,"Early"
5869.655,4.75,"Air Charter","Nigeria","ARV","Pediatric",200,2424,1047,12.12,200,"15-Oct-09","20-Oct-09",2,29,3,6,2009-10-15,2009-10-20,5,"Late"
2336.26,42.06,"Air","Côte d'Ivoire","ARV","Adult",7400,21460,714,2.9,200,"23-Oct-09","16-Oct-09",1,10,3,2,2009-10-23,2009-10-16,-7,"Early"
5869.655,5.15,"Air","Uganda","ARV","Adult",300,2628,1047,8.76,150,"20-Nov-09","10-Nov-09",1,40,3,2,2009-11-20,2009-11-10,-10,"Early"
6061.01,59.03,"Air","Guyana","ARV","Adult",4737,27379.86,427,5.78,600,"23-Nov-09","3-Nov-09",1,16,3,2,2009-11-23,2009-11-03,-20,"Early"
5869.655,2.39,"Air","Guyana","ARV","Adult",455,1110.2,1047,2.44,150,"23-Nov-09","3-Nov-09",1,16,3,2,2009-11-23,2009-11-03,-20,"Early"
5028.04,273.54,"Air","Côte d'Ivoire","ARV","Adult",19937,139559,5340,7,150,"1-Dec-09","5-Nov-09",1,10,3,2,2009-12-01,2009-11-05,-26,"Early"
5869.655,876.69,"Air Charter","Nigeria","ARV","Adult",77386,447291.08,1047,5.78,600,"18-Dec-09","18-Dec-09",2,29,3,2,2009-12-18,2009-12-18,0,"On Time"
3228.26,59.41,"Air","Uganda","ARV","Adult",10453,30313.7,1001,2.9,200,"27-Nov-09","2-Dec-09",1,40,3,2,2009-11-27,2009-12-02,5,"Late"
5869.655,0.35,"Air","Haiti","ARV","Adult",108,162,1047,1.5,15,"30-Nov-09","30-Nov-09",1,17,3,2,2009-11-30,2009-11-30,0,"On Time"
1211.48,8.77,"Air","Côte d'Ivoire","ARV","Adult",1833,4472.52,88,2.44,150,"4-Dec-09","2-Dec-09",1,10,3,2,2009-12-04,2009-12-02,-2,"Early"
1211.49,2.78,"Air","Côte d'Ivoire","ARV","Pediatric",284,1420,22,5,100,"4-Dec-09","2-Dec-09",1,10,3,6,2009-12-04,2009-12-02,-2,"Early"
2697.65,7.39,"Air","Uganda","ARV","Adult",1300,3770,125,2.9,200,"7-Dec-09","2-Dec-09",1,40,3,2,2009-12-07,2009-12-02,-5,"Early"
1211.49,98.11,"Air","Côte d'Ivoire","ARV","Adult",8660,50054.8,742,5.78,600,"10-Dec-09","2-Dec-09",1,10,3,2,2009-12-10,2009-12-02,-8,"Early"
15328.58,992.07,"Truck","Zimbabwe","ARV","Adult",76000,506160,8280,6.66,150,"18-Dec-09","7-Dec-09",4,43,3,2,2009-12-18,2009-12-07,-11,"Early"
11637.64,250.09,"Air Charter","Nigeria","ARV","Adult",11242,127596.7,1261,11.35,150,"18-Dec-09","18-Dec-09",2,29,3,2,2009-12-18,2009-12-18,0,"On Time"
5869.655,0.91,"Air","Haiti","ARV","Adult",252,420.84,1047,1.67,20,"9-Dec-09","1-Dec-09",1,17,3,2,2009-12-09,2009-12-01,-8,"Early"
5869.655,0.83,"Air","Haiti","ARV","Adult",230,384.1,1047,1.67,20,"9-Dec-09","1-Dec-09",1,17,3,2,2009-12-09,2009-12-01,-8,"Early"
11637.64,1467.75,"Air Charter","Nigeria","ARV","Adult",63732,748851,5144,11.75,200,"18-Dec-09","18-Dec-09",2,29,3,2,2009-12-18,2009-12-18,0,"On Time"
11637.64,980.78,"Air Charter","Nigeria","ARV","Adult",50040,500400,4161,10,300,"18-Dec-09","18-Dec-09",2,29,3,2,2009-12-18,2009-12-18,0,"On Time"
750.9,14.55,"Air","Haiti","ARV","Adult",315,6747.3,1045,21.42,300,"9-Dec-09","5-Dec-09",1,17,3,2,2009-12-09,2009-12-05,-4,"Early"
9942.26,631.15,"Truck","Zambia","ARV","Adult",36760,322017.6,3294,8.76,150,"15-Jan-10","8-Dec-09",4,42,3,2,2010-01-15,2009-12-08,-38,"Early"
13844.72,454.72,"Truck","Zambia","ARV","Adult",80000,232000,8756,2.9,200,"15-Jan-10","14-Dec-09",4,42,3,2,2010-01-15,2009-12-14,-32,"Early"
5869.655,1.95,"Air","Haiti","ARV","Adult",120,903.6,1047,7.53,300,"18-Jan-10","27-Jan-10",1,17,3,2,2010-01-18,2010-01-27,9,"Late"
4293.82,14.57,"Air","Guyana","ARV","Adult",2475,6756.75,347,2.73,200,"26-Feb-10","9-Feb-10",1,16,3,2,2010-02-26,2010-02-09,-17,"Early"
5869.655,17.26,"Air","Guyana","ARV","Adult",1063,8004.39,1047,7.53,300,"26-Feb-10","9-Feb-10",1,16,3,2,2010-02-26,2010-02-09,-17,"Early"
9348,0.64,"Truck","Uganda","ARV","Adult",29,325.38,5134,11.22,150,"25-Feb-10","18-Feb-10",4,40,3,2,2010-02-25,2010-02-18,-7,"Early"
1949.42,176.58,"Air","Côte d'Ivoire","ARV","Adult",3120,81900,275,26.25,300,"9-Mar-10","2-Mar-10",1,10,3,2,2010-03-09,2010-03-02,-7,"Early"
5869.655,21.09,"Air","Côte d'Ivoire","ARV","Pediatric",2152,10760,1047,5,100,"9-Mar-10","1-Mar-10",1,10,3,6,2010-03-09,2010-03-01,-8,"Early"
6036.96,4.43,"Air","Haiti","ARV","Pediatric",1069,2052.48,396,1.92,10,"24-Mar-10","3-Mar-10",1,17,3,6,2010-03-24,2010-03-03,-21,"Early"
5869.655,7.01,"Air","Côte d'Ivoire","ARV","Pediatric",1596,3575.04,1047,2.24,50,"9-Mar-10","1-Mar-10",1,10,3,6,2010-03-09,2010-03-01,-8,"Early"
5869.655,113.04,"Air","Côte d'Ivoire","ARV","Adult",6584,57675.84,1047,8.76,150,"9-Mar-10","1-Mar-10",1,10,3,2,2010-03-09,2010-03-01,-8,"Early"
5869.655,5.39,"Air","Côte d'Ivoire","ARV","Pediatric",1431,2747.52,1047,1.92,10,"9-Mar-10","1-Mar-10",1,10,3,6,2010-03-09,2010-03-01,-8,"Early"
5869.655,8.44,"Air","Haiti","ARV","Pediatric",288,3916.8,1047,13.6,20,"10-Mar-10","3-Mar-10",1,17,3,6,2010-03-10,2010-03-03,-7,"Early"
5869.655,22.21,"Air","Haiti","ARV","Adult",7056,10301.76,1047,1.46,30,"7-Apr-10","3-Mar-10",1,17,3,2,2010-04-07,2010-03-03,-35,"Early"
5869.655,8.73,"Air","Côte d'Ivoire","ARV","Pediatric",2345,4455.5,1047,1.9,10,"16-Mar-10","10-Mar-10",1,10,3,6,2010-03-16,2010-03-10,-6,"Early"
13122.39,6.67,"Air","Haiti","ARV","Pediatric",1628,3093.2,622,1.9,10,"16-Mar-10","15-Mar-10",1,17,3,6,2010-03-16,2010-03-15,-1,"Early"
5869.655,14.64,"Air Charter","Nigeria","ARV","Adult",578,6791.5,47,11.75,200,"19-Apr-10","31-Mar-10",2,29,3,2,2010-04-19,2010-03-31,-19,"Early"
5869.655,19.76,"Air Charter","Nigeria","ARV","Adult",1500,9165,113,6.11,150,"19-Apr-10","31-Mar-10",2,29,3,2,2010-04-19,2010-03-31,-19,"Early"
9736.1,483.81,"Air Charter","Nigeria","ARV","Adult",20000,224400,2347,11.22,150,"19-Apr-10","18-May-10",2,29,3,2,2010-04-19,2010-05-18,29,"Late"
5869.655,4.37,"Air Charter","Nigeria","ARV","Adult",270,2025,15,7.5,300,"19-Apr-10","30-Mar-10",2,29,3,2,2010-04-19,2010-03-30,-20,"Early"
2021.53,46.45,"Truck","Uganda","ARV","Adult",4200,21546,238,5.13,600,"30-Apr-10","25-Mar-10",4,40,3,2,2010-04-30,2010-03-25,-36,"Early"
16682.66,483.81,"Truck","Uganda","ARV","Adult",20000,224400,2356,11.22,150,"1-Apr-10","25-Mar-10",4,40,3,2,2010-04-01,2010-03-25,-7,"Early"
1854,51.91,"Truck","Uganda","ARV","Adult",4500,24075,350,5.35,600,"7-Apr-10","25-Mar-10",4,40,3,2,2010-04-07,2010-03-25,-13,"Early"
3302.05,72.57,"Truck","Uganda","ARV","Adult",3000,33660,359,11.22,150,"28-Apr-10","25-Mar-10",4,40,3,2,2010-04-28,2010-03-25,-34,"Early"
5869.655,0.81,"Air","Uganda","ARV","Adult",50,375,1047,7.5,300,"26-May-10","8-Apr-10",1,40,3,2,2010-05-26,2010-04-08,-48,"Early"
5869.655,55.3,"Air","Uganda","ARV","Adult",5000,25650,1047,5.13,600,"26-May-10","12-Apr-10",1,40,3,2,2010-05-26,2010-04-12,-44,"Early"
5869.655,28.25,"Air","Tanzania","ARV","Adult",4800,13104,460,2.73,200,"21-Jul-10","31-Mar-10",1,38,3,2,2010-07-21,2010-03-31,-112,"Early"
8022.59,106.97,"Truck","Zambia","ARV","Adult",2600,54574,8819,20.99,300,"30-Apr-10","16-Apr-10",4,42,3,2,2010-04-30,2010-04-16,-14,"Early"
9736.1,18.32,"Air Charter","Nigeria","ARV","Adult",309,8497.5,51,27.5,150,"31-May-10","18-May-10",2,29,3,2,2010-05-31,2010-05-18,-13,"Early"
9736.1,72.9,"Air Charter","Nigeria","ARV","Adult",7118,33810.5,628,4.75,600,"31-May-10","18-May-10",2,29,3,2,2010-05-31,2010-05-18,-13,"Early"
9736.1,163.58,"Air Charter","Nigeria","ARV","Adult",10076,75872.28,553,7.53,300,"31-May-10","18-May-10",2,29,3,2,2010-05-31,2010-05-18,-13,"Early"
9736.1,967.61,"Air Charter","Nigeria","ARV","Adult",40000,448800,4693,11.22,150,"31-May-10","18-May-10",2,29,3,2,2010-05-31,2010-05-18,-13,"Early"
1000.05,2.52,"Air","Uganda","ARV","Adult",200,1170,21,5.85,150,"7-May-10","19-May-10",1,40,3,2,2010-05-07,2010-05-19,12,"Late"
5869.655,16.6,"Air","Uganda","ARV","Adult",1621,7699.75,1047,4.75,600,"3-May-10","3-May-10",1,40,3,2,2010-05-03,2010-05-03,0,"On Time"
9736.1,87.74,"Air Charter","Nigeria","ARV","Adult",15299,40695.34,1792,2.66,200,"31-May-10","18-May-10",2,29,3,2,2010-05-31,2010-05-18,-13,"Early"
9736.1,9.22,"Air Charter","Nigeria","ARV","Adult",488,4274.88,39,8.76,150,"31-May-10","18-May-10",2,29,3,2,2010-05-31,2010-05-18,-13,"Early"
3299.67,67.99,"Air","Uganda","ARV","Adult",3600,31536,238,8.76,150,"9-Jul-10","3-May-10",1,40,3,2,2010-07-09,2010-05-03,-67,"Early"
19150.15,461.95,"Air","Côte d'Ivoire","ARV","Adult",45108,214263,9863,4.75,600,"10-May-10","7-May-10",1,10,3,2,2010-05-10,2010-05-07,-3,"Early"
5869.655,29.8,"Air","Côte d'Ivoire","ARV","Adult",5664,13820.16,1047,2.44,150,"10-May-10","7-May-10",1,10,3,2,2010-05-10,2010-05-07,-3,"Early"
5869.655,13.73,"Air","Côte d'Ivoire","ARV","Pediatric",4550,6370,1047,1.4,1,"31-May-10","20-May-10",1,10,3,6,2010-05-31,2010-05-20,-11,"Early"
5869.655,1413.87,"Truck","Zimbabwe","ARV","Adult",112100,655785,1047,5.85,150,"31-May-10","31-May-10",4,43,3,2,2010-05-31,2010-05-31,0,"On Time"
3833.17,543.37,"Air","Zimbabwe","ARV","Adult",47390,277231.5,7112,5.85,150,"28-May-10","31-May-10",1,43,3,2,2010-05-28,2010-05-31,3,"Late"
23890.83,349.01,"Air","Haiti","ARV","Adult",34080,161880,3318,4.75,600,"19-May-10","19-May-10",1,17,3,2,2010-05-19,2010-05-19,0,"On Time"
5869.655,280.94,"Air","Haiti","ARV","Adult",14875,130305,1047,8.76,150,"31-May-10","1-Jun-10",1,17,3,2,2010-05-31,2010-06-01,1,"Late"
20654.81,483.81,"Air","Uganda","ARV","Adult",20000,224400,2560,11.22,150,"26-May-10","27-May-10",1,40,3,2,2010-05-26,2010-05-27,1,"Late"
5869.655,0.52,"Air","Haiti","ARV","Adult",168,240.24,1047,1.43,20,"2-Jun-10","9-Jun-10",1,17,3,2,2010-06-02,2010-06-09,7,"Late"
5869.655,13.22,"Air","Uganda","ARV","Adult",700,6132,1047,8.76,150,"30-Jun-10","22-Jun-10",1,40,3,2,2010-06-30,2010-06-22,-8,"Early"
4600.45,179.73,"Air","Uganda","ARV","Adult",17550,83362.5,1325,4.75,600,"30-Jun-10","22-Jun-10",1,40,3,2,2010-06-30,2010-06-22,-8,"Early"
5869.655,7.71,"Air","Côte d'Ivoire","ARV","Pediatric",1596,3575.04,1047,2.24,50,"30-Jun-10","21-Jun-10",1,10,3,6,2010-06-30,2010-06-21,-9,"Early"
5121.68,57.76,"Air","Côte d'Ivoire","ARV","Adult",10980,26791.2,698,2.44,150,"9-Jul-10","5-Jul-10",1,10,3,2,2010-07-09,2010-07-05,-4,"Early"
5869.655,24.19,"Air","Nigeria","ARV","Adult",1000,11220,117,11.22,150,"15-Jul-10","28-Jun-10",1,29,3,2,2010-07-15,2010-06-28,-17,"Early"
5869.655,1.98,"Air","Nigeria","ARV","Adult",200,920,17,4.6,600,"15-Jul-10","28-Jun-10",1,29,3,2,2010-07-15,2010-06-28,-17,"Early"
5869.655,1.86,"Air","Nigeria","ARV","Adult",188,864.8,16,4.6,600,"15-Jul-10","28-Jun-10",1,29,3,2,2010-07-15,2010-06-28,-17,"Early"
5869.655,3.94,"Air","Nigeria","ARV","Adult",87,1827,42,21,150,"15-Jul-10","28-Jun-10",1,29,3,2,2010-07-15,2010-06-28,-17,"Early"
5869.655,1002.61,"Air","Nigeria","ARV","Adult",53086,465033.36,1047,8.76,150,"21-Jul-10","28-Jun-10",1,29,3,2,2010-07-21,2010-06-28,-23,"Early"
25670.1,601.27,"Air","Haiti","ARV","Adult",31836,278883.36,2565,8.76,150,"1-Aug-10","21-Jul-10",1,17,3,2,2010-08-01,2010-07-21,-11,"Early"
5869.655,378.4,"Truck","Mozambique","ARV","Adult",30630,175509.9,1047,5.73,150,"31-Aug-10","18-Aug-10",4,27,3,2,2010-08-31,2010-08-18,-13,"Early"
5869.655,15.98,"Air","Haiti","ARV","Pediatric",3840,7411.2,1047,1.93,10,"10-Aug-10","23-Aug-10",1,17,3,6,2010-08-10,2010-08-23,13,"Late"
6147.18,145.14,"Air Charter","Nigeria","ARV","Adult",6000,67320,789,11.22,150,"31-Aug-10","17-Aug-10",2,29,3,2,2010-08-31,2010-08-17,-14,"Early"
5869.655,187.47,"Air","Côte d'Ivoire","ARV","Adult",12060,86952.6,1047,7.21,300,"23-Aug-10","23-Aug-10",1,10,3,2,2010-08-23,2010-08-23,0,"On Time"
5869.655,6.99,"Air","Côte d'Ivoire","ARV","Pediatric",2400,3240,1047,1.35,1,"23-Aug-10","23-Aug-10",1,10,3,6,2010-08-23,2010-08-23,0,"On Time"
5869.655,33.12,"Air","Côte d'Ivoire","ARV","Adult",6594,15364.02,1047,2.33,150,"31-Aug-10","23-Aug-10",1,10,3,2,2010-08-31,2010-08-23,-8,"Early"
5869.655,1164.06,"Air","Uganda","ARV","Adult",63148,539915.4,1047,8.55,150,"29-Oct-10","27-Sep-10",1,40,3,2,2010-10-29,2010-09-27,-32,"Early"
16285.97,690.7,"Air","Uganda","ARV","Adult",71991,320359.95,7187,4.45,600,"30-Sep-10","23-Aug-10",1,40,3,2,2010-09-30,2010-08-23,-38,"Early"
5869.655,497.55,"Air","Uganda","ARV","Adult",26991,230773.05,1047,8.55,150,"30-Sep-10","23-Aug-10",1,40,3,2,2010-09-30,2010-08-23,-38,"Early"
5869.655,201.04,"Air","Côte d'Ivoire","ARV","Pediatric",6016,93248,1047,15.5,200,"30-Sep-10","25-Sep-10",1,10,3,6,2010-09-30,2010-09-25,-5,"Early"
5869.655,1.66,"Air","Côte d'Ivoire","ARV","Adult",540,772.2,1047,1.43,20,"30-Sep-10","25-Sep-10",1,10,3,2,2010-09-30,2010-09-25,-5,"Early"
5869.655,39.77,"Truck","Côte d'Ivoire","ARV","Adult",5624,18446.72,1047,3.28,150,"19-Oct-10","25-Sep-10",4,10,3,2,2010-10-19,2010-09-25,-24,"Early"
5869.655,1.31,"Air","Guyana","ARV","Pediatric",316,609.88,1047,1.93,10,"23-Nov-10","19-Sep-10",1,16,3,6,2010-11-23,2010-09-19,-65,"Early"
5869.655,772.45,"Air","Uganda","ARV","Adult",31932,358277.04,1047,11.22,150,"20-Oct-10","25-Oct-10",1,40,3,2,2010-10-20,2010-10-25,5,"Late"
1979.75,47.67,"Air","Tanzania","ARV","Pediatric",2864,22110.08,612,7.72,100,"3-Dec-10","3-Dec-10",1,38,3,6,2010-12-03,2010-12-03,0,"On Time"
7816.45,38.75,"Air","Côte d'Ivoire","ARV","Pediatric",1785,17974.95,168,10.07,200,"30-Oct-10","23-Nov-10",1,10,3,6,2010-10-30,2010-11-23,24,"Late"
5869.655,7.13,"Truck","Côte d'Ivoire","ARV","Pediatric",2449,3306.15,1047,1.35,1,"30-Nov-10","26-Nov-10",4,10,3,6,2010-11-30,2010-11-26,-4,"Early"
5869.655,7.86,"Truck","Côte d'Ivoire","ARV","Adult",2551,3647.93,1047,1.43,20,"30-Nov-10","26-Nov-10",4,10,3,2,2010-11-30,2010-11-26,-4,"Early"
20264.93,55.62,"Air Charter","Nigeria","ARV","Adult",10000,25800,1130,2.58,200,"18-Nov-10","10-Nov-10",2,29,3,2,2010-11-18,2010-11-10,-8,"Early"
5869.655,280.71,"Truck","Mozambique","ARV","Adult",30000,130200,1047,4.34,600,"20-Dec-10","23-Dec-10",4,27,3,2,2010-12-20,2010-12-23,3,"Late"
5869.655,351.21,"Truck","Mozambique","ARV","Adult",30000,162900,1047,5.43,150,"20-Dec-10","23-Dec-10",4,27,3,2,2010-12-20,2010-12-23,3,"Late"
5869.655,42.77,"Truck","Zambia","ARV","Adult",3653,19835.79,1047,5.43,150,"31-Dec-10","25-Nov-10",4,42,3,2,2010-12-31,2010-11-25,-36,"Early"
5166.39,114.28,"Air","Uganda","ARV","Adult",2661,53007.12,909,19.92,600,"2-Dec-10","29-Nov-10",1,40,3,2,2010-12-02,2010-11-29,-3,"Early"
2559.88,136.42,"Truck","Uganda","ARV","Adult",23787,63273.42,1378,2.66,200,"2-Dec-10","29-Nov-10",4,40,3,2,2010-12-02,2010-11-29,-3,"Early"
5869.655,305.1,"Air","Haiti","ARV","Adult",53200,141512,1047,2.66,200,"26-Nov-10","15-Dec-10",1,17,3,2,2010-11-26,2010-12-15,19,"Late"
5869.655,8.59,"Air","Haiti","ARV","Pediatric",1778,3982.72,1047,2.24,50,"26-Nov-10","15-Dec-10",1,17,3,6,2010-11-26,2010-12-15,19,"Late"
5869.655,21.27,"Air","Côte d'Ivoire","ARV","Adult",600,9864,1047,16.44,300,"30-Nov-10","9-Dec-10",1,10,3,2,2010-11-30,2010-12-09,9,"Late"
5869.655,18.93,"Air","Côte d'Ivoire","ARV","Pediatric",6551,8778.34,1047,1.34,1,"30-Nov-10","9-Dec-10",1,10,3,6,2010-11-30,2010-12-09,9,"Late"
5869.655,21.27,"Air","Haiti","ARV","Adult",600,9864,1047,16.44,300,"20-Dec-10","5-Jan-11",1,17,3,2,2010-12-20,2011-01-05,16,"Late"
2355.79,60.68,"Truck","Zambia","ARV","Adult",12080,28146.4,503,2.33,150,"1-Apr-11","13-Jan-11",4,42,3,2,2011-04-01,2011-01-13,-78,"Early"
5869.655,143.91,"Air","Guatemala","ARV","Adult",7987,87218.04,1047,10.92,200,"31-Jan-11","24-Jan-11",1,14,3,2,2011-01-31,2011-01-24,-7,"Early"
5869.655,10.87,"Air","Guatemala","ARV","Pediatric",680,6589.2,1047,9.69,200,"31-Jan-11","24-Jan-11",1,14,3,6,2011-01-31,2011-01-24,-7,"Early"
7487.51,111.73,"Truck","Zambia","ARV","Adult",22242,51823.86,1207,2.33,150,"31-Jan-11","18-Jan-11",4,42,3,2,2011-01-31,2011-01-18,-13,"Early"
5869.655,233.55,"Truck","Côte d'Ivoire","ARV","Adult",9920,108326.4,1047,10.92,200,"31-Jan-11","22-Feb-11",4,10,3,2,2011-01-31,2011-02-22,22,"Late"
5869.655,30.04,"Air","Haiti","ARV","Adult",5980,13933.4,1047,2.33,150,"28-Feb-11","14-Feb-11",1,17,3,2,2011-02-28,2011-02-14,-14,"Early"
5869.655,1.33,"Air","Haiti","ARV","Pediatric",600,804,1047,1.34,1,"28-Feb-11","14-Feb-11",1,17,3,6,2011-02-28,2011-02-14,-14,"Early"
5869.655,217.42,"Truck","Uganda","ARV","Adult",8988,100845.36,1047,11.22,150,"28-Feb-11","22-Mar-11",4,40,3,2,2011-02-28,2011-03-22,22,"Late"
18611.93,31.73,"Air","Côte d'Ivoire","ARV","Adult",2240,14716.8,6542,6.57,300,"31-Mar-11","15-Mar-11",1,10,3,2,2011-03-31,2011-03-15,-16,"Early"
5869.655,798.9,"Truck","Zimbabwe","ARV","Adult",66645,370546.2,1047,5.56,150,"31-Mar-11","17-Mar-11",4,43,3,2,2011-03-31,2011-03-17,-14,"Early"
7765.17,49.1,"Truck","Zimbabwe","ARV","Adult",9073,22773.23,2102,2.51,200,"31-Mar-11","18-Mar-11",4,43,3,2,2011-03-31,2011-03-18,-13,"Early"
5869.655,12.99,"Truck","Zimbabwe","ARV","Adult",1883,6025.6,1047,3.2,150,"31-Mar-11","18-Mar-11",4,43,3,2,2011-03-31,2011-03-18,-13,"Early"
3600.65,623.69,"Air","Ethiopia","ARV","Adult",8000,289280,1647,36.16,200,"10-Mar-11","11-Mar-11",1,12,3,2,2011-03-10,2011-03-11,1,"Late"
16629.49,548.58,"Air","Uganda","ARV","Adult",46113,332474.73,2534,7.21,300,"18-Apr-11","15-Mar-11",1,40,3,2,2011-04-18,2011-03-15,-34,"Early"
2080.2,102.91,"Air","Haiti","ARV","Adult",1320,47731.2,276,36.16,200,"14-Mar-11","20-Apr-11",1,17,3,2,2011-03-14,2011-04-20,37,"Late"
5869.655,2417.99,"Air","Côte d'Ivoire","ARV","Adult",99957,1121517.54,1047,11.22,150,"31-Mar-11","29-Mar-11",1,10,3,2,2011-03-31,2011-03-29,-2,"Early"
5869.655,100.52,"Air","Côte d'Ivoire","ARV","Pediatric",3008,46624,1047,15.5,200,"15-Mar-11","29-Mar-11",1,10,3,6,2011-03-15,2011-03-29,14,"Late"
5869.655,287.95,"Air","Côte d'Ivoire","ARV","Adult",15621,133559.55,1047,8.55,150,"15-Mar-11","29-Mar-11",1,10,3,2,2011-03-15,2011-03-29,14,"Late"
4471.07,127.82,"Truck","Zambia","ARV","Adult",4875,77463.75,2556,15.89,300,"15-Apr-11","5-Apr-11",4,42,3,2,2011-04-15,2011-04-05,-10,"Early"
5869.655,22.65,"Air","Côte d'Ivoire","ARV","Pediatric",7420,13727,1047,1.85,10,"20-Apr-11","10-Jun-11",1,10,3,6,2011-04-20,2011-06-10,51,"Late"
5869.655,32.99,"Air","Tanzania","ARV","Adult",4738,19994.36,1047,4.22,600,"7-Apr-11","31-Mar-11",1,38,3,2,2011-04-07,2011-03-31,-7,"Early"
4516.67,60.95,"Air","Côte d'Ivoire","ARV","Adult",2383,36936.5,882,15.5,300,"30-Jun-11","7-Jun-11",1,10,3,2,2011-06-30,2011-06-07,-23,"Early"
1831.41,9.98,"Truck","Uganda","ARV","Adult",2596,6048.68,125,2.33,150,"30-Mar-12","17-Feb-12",4,40,3,2,2012-03-30,2012-02-17,-42,"Early"
15697.15,1063.51,"Truck","Zimbabwe","ARV","Adult",88719,493277.64,11668,5.56,150,"31-Mar-11","20-May-11",4,43,3,2,2011-03-31,2011-05-20,50,"Late"
5869.655,264.61,"Truck","Zimbabwe","ARV","Adult",22074,122731.44,1047,5.56,150,"31-Mar-11","20-May-11",4,43,3,2,2011-03-31,2011-05-20,50,"Late"
4647.66,216.93,"Truck","Uganda","ARV","Adult",6600,131472,720,19.92,600,"20-Apr-11","3-May-11",4,40,3,2,2011-04-20,2011-05-03,13,"Late"
3397.95,37.24,"Truck","Uganda","ARV","Adult",2559,22570.38,338,8.82,300,"6-Jun-11","1-Jun-11",4,40,3,2,2011-06-06,2011-06-01,-5,"Early"
5869.655,20.53,"Truck","Zimbabwe","ARV","Pediatric",4250,9520,1047,2.24,50,"31-May-11","13-Jun-11",4,43,3,6,2011-05-31,2011-06-13,13,"Late"
3106.89,1.93,"Air","Guyana","ARV","Pediatric",600,1170,239,1.95,10,"20-Jun-11","16-May-11",1,16,3,6,2011-06-20,2011-05-16,-35,"Early"
5869.655,802.75,"Truck","Zimbabwe","ARV","Adult",69207,372333.66,1047,5.38,150,"31-May-11","15-Jun-11",4,43,3,2,2011-05-31,2011-06-15,15,"Late"
5869.655,188.18,"Truck","Zimbabwe","ARV","Adult",10114,87283.82,1047,8.63,300,"31-May-11","15-Jun-11",4,43,3,2,2011-05-31,2011-06-15,15,"Late"
12601.12,170.39,"Air Charter","Nigeria","ARV","Adult",41142,103266.42,2822,2.51,200,"21-Jun-11","11-May-11",2,29,3,2,2011-06-21,2011-05-11,-41,"Early"
13398.06,983.21,"Air Charter","Nigeria","ARV","Adult",53109,595882.98,19464,11.22,150,"15-Jun-11","6-Jul-11",2,29,3,2,2011-06-15,2011-07-06,21,"Late"
